threads,nx,nt,iters_cg,iters_newton,timespent
4,512,100,5361,300,2.64323
4,512,100,5363,300,2.3742
4,512,100,5357,300,2.24981
4,512,100,5365,300,2.41508
4,512,100,5362,300,2.37135
4,512,100,5359,300,2.34586
4,512,100,5354,300,2.6307
4,512,100,5361,300,2.35726
4,512,100,5370,300,2.15363
4,512,100,5366,300,2.24048
4,512,100,5360,300,2.47961
4,512,100,5352,300,2.31842
4,512,100,5359,300,2.38957
4,512,100,5364,300,7.42973
4,512,100,5360,300,2.15016
4,512,100,5362,300,2.14968
4,512,100,5357,300,2.33415
4,512,100,5357,300,2.11248
4,512,100,5355,301,2.37373
4,512,100,5355,300,2.25965
4,512,100,5363,300,2.37938
4,512,100,5360,300,2.10864
4,512,100,5360,301,2.1653
4,512,100,5363,300,2.13128
4,512,100,5358,300,2.28805
4,512,100,5363,300,2.37802
4,512,100,5368,300,2.35043
4,512,100,5364,300,2.38759
4,512,100,5361,300,2.33309
4,512,100,5360,300,2.66764
4,512,100,5373,301,2.29656
4,512,100,5363,300,2.12598
4,512,100,5358,300,2.24994
4,512,100,5367,301,2.16938
4,512,100,5358,300,2.42206
4,512,100,5360,300,1.88273
4,512,100,5360,300,2.14843
4,512,100,5363,300,2.16639
4,512,100,5366,300,2.30866
4,512,100,5358,300,2.27032
8,512,100,5352,300,1.27278
8,512,100,5364,300,1.26007
8,512,100,5362,300,78.2246
8,512,100,5364,300,1.19102
8,512,100,5363,300,1.17582
8,512,100,5357,300,1.28298
8,512,100,5354,300,1.2431
8,512,100,5360,300,1.23156
8,512,100,5366,300,2.88849
8,512,100,5366,300,1.2345
8,512,100,5358,300,1.20734
8,512,100,5370,300,1.20688
8,512,100,5359,300,1.26774
8,512,100,5357,300,1.29581
8,512,100,5359,300,1.22416
8,512,100,5362,300,1.24962
8,512,100,5369,300,1.2387
8,512,100,5365,300,1.68566
8,512,100,5367,300,1.26213
8,512,100,5360,300,2.97119
8,512,100,5363,300,1.24453
8,512,100,5361,301,1.23772
8,512,100,5361,300,1.25668
8,512,100,5367,300,1.23213
8,512,100,5360,301,1.42907
8,512,100,5362,300,1.2415
8,512,100,5356,300,1.35715
8,512,100,5357,300,1.58141
8,512,100,5365,300,1.30658
8,512,100,5353,300,1.26136
8,512,100,5360,300,1.33019
8,512,100,5364,300,1.34592
8,512,100,5360,300,1.24484
8,512,100,5357,300,1.22
8,512,100,5353,300,1.25826
8,512,100,5360,300,1.26483
8,512,100,5355,300,1.21041
8,512,100,5360,300,1.2641
8,512,100,5354,300,3.30208
8,512,100,5378,302,3.02187
8,512,100,5359,300,1.36838
8,512,100,5371,300,1.36251
8,512,100,5365,300,1.2439
8,512,100,5360,300,1.19927
8,512,100,5368,300,1.25932
8,512,100,5357,300,1.26758
8,512,100,5371,300,1.32307
8,512,100,5362,300,1.28704
8,512,100,5361,300,1.24258
8,512,100,5356,300,1.25487
16,512,100,5363,300,0.893863
16,512,100,5363,300,0.900216
16,512,100,5359,300,1.51397
16,512,100,5363,300,1.20477
16,512,100,5366,300,0.884641
16,512,100,5355,300,0.894743
16,512,100,5353,300,0.928845
16,512,100,5355,300,0.815265
16,512,100,5359,300,0.898169
16,512,100,5363,300,0.824202
16,512,100,5362,300,0.876082
16,512,100,5366,300,0.773548
16,512,100,5363,300,86.0904
16,512,100,5358,300,0.843511
16,512,100,5365,300,18.3468
16,512,100,5361,300,0.894054
16,512,100,5354,300,1.83694
16,512,100,5360,300,18.0813
16,512,100,5363,300,0.827685
16,512,100,5360,300,0.8743
16,512,100,5365,300,0.916164
16,512,100,5357,300,0.821073
16,512,100,5366,300,0.821586
16,512,100,5364,300,0.85109
16,512,100,5363,300,0.831803
16,512,100,5364,300,0.837404
16,512,100,5362,300,0.839568
16,512,100,5363,300,0.853293
16,512,100,5361,300,0.855212
16,512,100,5367,300,0.929511
16,512,100,5360,300,0.780592
16,512,100,5359,300,0.871978
16,512,100,5365,300,0.876228
16,512,100,5358,300,0.853205
16,512,100,5356,300,0.897163
16,512,100,5363,300,21.6199
16,512,100,5359,300,37.7959
16,512,100,5356,300,39.6744
16,512,100,5362,300,1.79135
16,512,100,5355,300,0.934927
16,512,100,5358,300,0.845441
16,512,100,5362,300,0.832185
16,512,100,5369,300,0.838425
16,512,100,5363,300,0.931233
16,512,100,5363,300,0.791661
16,512,100,5364,300,2.27015
16,512,100,5362,300,0.927099
16,512,100,5361,300,0.832325
16,512,100,5361,300,0.891512
16,512,100,5353,300,0.788116
1,1024,100,10543,305,75.762
1,1024,100,10543,305,83.0485
1,1024,100,10543,305,83.3502
1,1024,100,10543,305,79.0253
1,1024,100,10543,305,74.6344
1,1024,100,10543,305,84.6232
1,1024,100,10543,305,79.6559
1,1024,100,10543,305,81.587
1,1024,100,10543,305,81.4271
1,1024,100,10543,305,81.7846
1,1024,100,10543,305,78.1871
1,1024,100,10543,305,73.0836
1,1024,100,10543,305,74.6758
1,1024,100,10543,305,76.4489
1,1024,100,10543,305,85.5491
1,1024,100,10543,305,75.4134
1,1024,100,10543,305,74.5064
1,1024,100,10543,305,74.3736
1,1024,100,10543,305,76.0051
1,1024,100,10543,305,75.3281
1,1024,100,10543,305,74.5935
1,1024,100,10543,305,74.8053
1,1024,100,10543,305,73.6765
1,1024,100,10543,305,74.9374
1,1024,100,10543,305,74.9681
1,1024,100,10543,305,75.1377
1,1024,100,10543,305,74.4761
1,1024,100,10543,305,74.5644
1,1024,100,10543,305,76.6514
1,1024,100,10543,305,74.8561
1,1024,100,10543,305,76.8014
1,1024,100,10543,305,79.2785
1,1024,100,10543,305,74.8804
1,1024,100,10543,305,75.2301
1,1024,100,10543,305,74.0562
1,1024,100,10543,305,74.6227
1,1024,100,10543,305,75.8213
1,1024,100,10543,305,75.2006
1,1024,100,10543,305,74.2343
1,1024,100,10543,305,98.4366
1,1024,100,10543,305,114.377
1,1024,100,10543,305,114.906
1,1024,100,10543,305,115.047
1,1024,100,10543,305,115.797
1,1024,100,10543,305,114.62
1,1024,100,10543,305,115.275
1,1024,100,10543,305,114.596
1,1024,100,10543,305,115.954
1,1024,100,10543,305,115.306
1,1024,100,10543,305,114.975
1,1024,100,10543,305,69.8624
1,1024,100,10543,305,65.0359
1,1024,100,10543,305,73.5487
1,1024,100,10543,305,75.0232
1,1024,100,10543,305,77.3268
1,1024,100,10543,305,83.894
1,1024,100,10543,305,78.1425
1,1024,100,10543,305,79.2947
1,1024,100,10543,305,77.6958
1,1024,100,10543,305,78.9812
2,1024,100,10476,302,41.4143
2,1024,100,10476,302,35.1474
2,1024,100,10476,302,32.1426
2,1024,100,10476,302,40.8671
2,1024,100,10476,302,29.7422
2,1024,100,10476,302,35.7017
2,1024,100,10476,302,32.4464
2,1024,100,10476,302,30.6106
2,1024,100,10476,302,31.294
2,1024,100,10476,302,31.1901
2,1024,100,10476,302,33.6463
2,1024,100,10476,302,30.9179
2,1024,100,10476,302,31.0983
2,1024,100,10476,302,31.6721
2,1024,100,10476,302,31.9087
2,1024,100,10476,302,32.4351
2,1024,100,10476,302,31.3674
2,1024,100,10476,302,35.1156
2,1024,100,10476,302,32.2255
2,1024,100,10476,302,32.1881
2,1024,100,10476,302,29.5898
2,1024,100,10476,302,29.288
2,1024,100,10476,302,29.4147
2,1024,100,10476,302,29.1745
2,1024,100,10476,302,31.2751
2,1024,100,10476,302,40.3062
2,1024,100,10476,302,40.6158
2,1024,100,10476,302,31.376
2,1024,100,10476,302,41.4788
2,1024,100,10476,302,40.278
2,1024,100,10476,302,30.7469
2,1024,100,10476,302,30.4171
2,1024,100,10476,302,30.9651
2,1024,100,10476,302,30.3465
2,1024,100,10476,302,31.2914
2,1024,100,10476,302,33.052
2,1024,100,10476,302,30.3293
2,1024,100,10476,302,31.5526
2,1024,100,10476,302,30.4488
2,1024,100,10476,302,32.3128
2,1024,100,10476,302,34.6453
2,1024,100,10476,302,33.865
2,1024,100,10476,302,31.3091
2,1024,100,10476,302,30.4157
2,1024,100,10476,302,30.6745
2,1024,100,10476,302,30.6984
2,1024,100,10476,302,30.6316
2,1024,100,10476,302,32.2385
2,1024,100,10476,302,34.7776
2,1024,100,10476,302,33.3176
4,1024,100,10449,301,22.3413
4,1024,100,10466,302,17.7956
4,1024,100,10442,300,17.5199
4,1024,100,10494,304,17.4451
4,1024,100,10527,305,17.4123
4,1024,100,10496,303,17.8807
4,1024,100,10574,308,18.1043
4,1024,100,10558,306,22.1868
4,1024,100,10501,304,17.679
4,1024,100,10480,302,17.3088
4,1024,100,10564,307,17.622
4,1024,100,10519,304,17.0129
4,1024,100,10554,307,17.6299
4,1024,100,10507,303,17.219
4,1024,100,10436,300,17.4635
4,1024,100,10545,306,17.5202
4,1024,100,10495,303,17.6742
4,1024,100,10489,303,17.3704
4,1024,100,10548,306,17.1246
4,1024,100,10464,302,17.8637
4,1024,100,10486,303,22.2852
4,1024,100,10512,304,22.0627
4,1024,100,10512,303,17.3086
4,1024,100,10496,303,17.2571
4,1024,100,10524,304,17.4136
4,1024,100,10502,303,17.2265
4,1024,100,10494,303,17.9158
4,1024,100,10461,302,19.1482
4,1024,100,10468,301,16.9104
4,1024,100,10498,303,20.3206
4,1024,100,10512,304,19.7169
4,1024,100,10504,303,16.9722
4,1024,100,10466,302,17.0159
4,1024,100,10497,304,17.215
4,1024,100,10496,303,17.3143
4,1024,100,10502,303,17.2699
4,1024,100,10550,306,17.4836
4,1024,100,10477,302,19.3763
4,1024,100,10518,304,17.4137
4,1024,100,10509,304,18.0415
4,1024,100,10466,301,17.6167
4,1024,100,10480,302,17.8511
4,1024,100,10500,303,17.5495
4,1024,100,10542,306,17.3772
4,1024,100,10501,303,18.4083
4,1024,100,10487,303,17.5992
4,1024,100,10485,303,17.6533
4,1024,100,10563,306,17.947
4,1024,100,10527,305,17.4467
4,1024,100,10503,304,17.0775
8,1024,100,10545,306,7.97102
8,1024,100,10533,305,7.8834
8,1024,100,10516,304,9.65994
8,1024,100,10481,302,8.18316
8,1024,100,10462,302,9.91484
8,1024,100,10508,304,10.4458
8,1024,100,10513,304,11.0321
8,1024,100,10562,308,10.9169
8,1024,100,10535,305,9.70446
8,1024,100,10489,303,7.70153
8,1024,100,10513,304,9.7156
8,1024,100,10472,301,7.53707
8,1024,100,10548,306,8.87895
8,1024,100,10480,303,8.08605
8,1024,100,10510,304,9.78503
8,1024,100,10471,302,12.8098
8,1024,100,10554,306,18.2687
8,1024,100,10517,304,12.8173
8,1024,100,10457,301,25.2737
8,1024,100,10536,306,17.0215
8,1024,100,10462,302,9.36741
8,1024,100,10446,301,9.20145
8,1024,100,10465,302,13.0232
8,1024,100,10494,303,9.15199
8,1024,100,10532,305,20.6531
8,1024,100,10533,305,8.30811
8,1024,100,10488,303,10.9434
8,1024,100,10511,304,7.83708
8,1024,100,10542,305,10.9066
8,1024,100,10512,304,10.5738
8,1024,100,10470,303,10.3814
8,1024,100,10497,303,9.67868
8,1024,100,10480,302,8.78967
8,1024,100,10447,300,8.6831
8,1024,100,10459,301,24.5448
8,1024,100,10502,304,8.88842
8,1024,100,10501,304,10.5054
8,1024,100,10503,303,8.28893
8,1024,100,10469,302,8.57727
8,1024,100,10514,304,11.4501
8,1024,100,10511,303,8.08412
8,1024,100,10467,301,7.81574
8,1024,100,10521,304,9.39956
8,1024,100,10486,303,9.09595
8,1024,100,10526,304,9.11823
8,1024,100,10516,304,9.00274
8,1024,100,10461,301,9.10312
8,1024,100,10495,303,9.24903
8,1024,100,10483,303,8.05924
8,1024,100,10486,303,9.61479
16,1024,100,10490,303,82.6737
16,1024,100,10497,303,6.18881
16,1024,100,10511,304,21.2641
16,1024,100,10526,305,6.47498
16,1024,100,10449,301,23.295
16,1024,100,10474,302,69.3054
16,1024,100,10497,303,75.669
16,1024,100,10519,305,5.82187
16,1024,100,10458,301,28.5414
16,1024,100,10461,302,32.3153
16,1024,100,10466,301,7.38263
16,1024,100,10496,303,7.26896
16,1024,100,10514,304,28.2101
16,1024,100,10484,302,195.557
16,1024,100,10481,302,12.56
16,1024,100,10469,302,6.05799
16,1024,100,10543,305,5.87366
16,1024,100,10490,304,71.9986
16,1024,100,10451,300,19.5297
16,1024,100,10481,302,5.77392
16,1024,100,10464,301,68.0416
16,1024,100,10501,304,5.92936
16,1024,100,10550,307,83.4167
16,1024,100,10518,304,29.9957
16,1024,100,10543,306,6.13716
16,1024,100,10545,306,5.76676
16,1024,100,10466,302,6.86861
16,1024,100,10467,302,100.702
16,1024,100,10458,301,5.93959
16,1024,100,10525,305,105.928
16,1024,100,10502,303,14.7654
16,1024,100,10468,302,58.1924
16,1024,100,10511,304,17.1386
16,1024,100,10469,301,27.4277
16,1024,100,10475,302,5.86797
16,1024,100,10516,304,11.1495
16,1024,100,10490,303,26.437
16,1024,100,10492,302,8.89209
16,1024,100,10453,301,145.878
16,1024,100,10508,304,95.3
16,1024,100,10515,304,6.03083
16,1024,100,10598,309,7.2661
16,1024,100,10485,302,8.31349
16,1024,100,10488,303,16.1301
16,1024,100,10478,301,6.08405
16,1024,100,10469,301,6.03523
16,1024,100,10471,302,9.79706
16,1024,100,10533,305,5.90761
16,1024,100,10487,303,30.4851
16,1024,100,10492,303,16.0039
