threads,size,iter,theta,time
2,1500,3000,1499.851999,5.901838
2,1500,3000,1499.851999,6.382989
2,1500,3000,1499.851999,6.383553
2,1500,3000,1499.851999,5.948838
2,1500,3000,1499.851999,6.584327
2,1500,3000,1499.851999,5.970716
2,1500,3000,1499.851999,6.375393
2,1500,3000,1499.851999,4.658265
2,1500,3000,1499.851999,3.349375
2,1500,3000,1499.851999,3.316763
2,1500,3000,1499.851999,3.336758
2,1500,3000,1499.851999,3.324357
2,1500,3000,1499.851999,3.324999
2,1500,3000,1499.851999,3.333802
2,1500,3000,1499.851999,3.335522
2,1500,3000,1499.851999,3.330049
2,1500,3000,1499.851999,3.315605
2,1500,3000,1499.851999,4.105220
2,1500,3000,1499.851999,4.193060
2,1500,3000,1499.851999,6.311636
2,1500,3000,1499.851999,5.958214
2,1500,3000,1499.851999,6.207480
2,1500,3000,1499.851999,6.273814
2,1500,3000,1499.851999,6.305689
2,1500,3000,1499.851999,5.741212
2,1500,3000,1499.851999,6.069348
2,1500,3000,1499.851999,6.051306
2,1500,3000,1499.851999,4.504184
2,1500,3000,1499.851999,3.323907
2,1500,3000,1499.851999,3.307251
2,1500,3000,1499.851999,3.334908
2,1500,3000,1499.851999,3.317113
2,1500,3000,1499.851999,3.311425
2,1500,3000,1499.851999,3.306063
2,1500,3000,1499.851999,4.207178
2,1500,3000,1499.851999,3.416220
2,1500,3000,1499.851999,3.479850
2,1500,3000,1499.851999,3.451078
2,1500,3000,1499.851999,3.452973
4,3000,3000,2999.987811,8.649329
4,3000,3000,2999.987811,9.119539
4,3000,3000,2999.987811,10.569513
4,3000,3000,2999.987811,10.394467
4,3000,3000,2999.987811,10.598241
4,3000,3000,2999.987811,8.774515
4,3000,3000,2999.987811,8.660428
4,3000,3000,2999.987811,8.425886
4,3000,3000,2999.987811,9.912246
4,3000,3000,2999.987811,8.693235
4,3000,3000,2999.987811,12.269653
4,3000,3000,2999.987811,12.999586
4,3000,3000,2999.987811,12.750296
4,3000,3000,2999.987811,12.809172
4,3000,3000,2999.987811,12.968539
4,3000,3000,2999.987811,12.803656
4,3000,3000,2999.987811,11.443333
4,3000,3000,2999.987811,8.688017
4,3000,3000,2999.987811,8.656296
4,3000,3000,2999.987811,8.434219
4,3000,3000,2999.987811,8.373128
4,3000,3000,2999.987811,10.655633
4,3000,3000,2999.987811,12.259900
4,3000,3000,2999.987811,12.384332
4,3000,3000,2999.987811,12.841509
4,3000,3000,2999.987811,12.450521
4,3000,3000,2999.987811,12.862671
4,3000,3000,2999.987811,12.954163
4,3000,3000,2999.987811,8.890969
4,3000,3000,2999.987811,8.618511
4,3000,3000,2999.987811,8.655239
4,3000,3000,2999.987811,8.622248
4,3000,3000,2999.987811,11.045653
4,3000,3000,2999.987811,12.902494
4,3000,3000,2999.987811,12.748084
4,3000,3000,2999.987811,13.095244
4,3000,3000,2999.987811,12.932629
4,3000,3000,2999.987811,13.027860
4,3000,3000,2999.987811,12.681385
4,3000,3000,2999.987811,12.877760
4,3000,3000,2999.987811,12.963306
4,3000,3000,2999.987811,8.969696
4,3000,3000,2999.987811,8.283848
4,3000,3000,2999.987811,8.268734
4,3000,3000,2999.987811,8.653575
4,3000,3000,2999.987811,8.638805
4,3000,3000,2999.987811,9.014888
4,3000,3000,2999.987811,12.756760
4,3000,3000,2999.987811,12.910075
4,3000,3000,2999.987811,12.411915
8,3000,3000,2999.987811,7.075576
8,3000,3000,2999.987811,7.384333
8,3000,3000,2999.987811,6.992280
8,3000,3000,2999.987811,7.425761
8,3000,3000,2999.987811,7.075100
8,3000,3000,2999.987811,7.310347
8,3000,3000,2999.987811,7.257836
8,3000,3000,2999.987811,7.251894
8,3000,3000,2999.987811,7.443349
8,3000,3000,2999.987811,5.511030
8,3000,3000,2999.987811,4.705519
8,3000,3000,2999.987811,4.652012
8,3000,3000,2999.987811,4.713167
8,3000,3000,2999.987811,4.698187
8,3000,3000,2999.987811,4.960914
8,3000,3000,2999.987811,4.856947
8,3000,3000,2999.987811,4.801463
8,3000,3000,2999.987811,4.745629
8,3000,3000,2999.987811,5.786436
8,3000,3000,2999.987811,7.112053
8,3000,3000,2999.987811,7.163650
8,3000,3000,2999.987811,7.275952
8,3000,3000,2999.987811,7.309795
8,3000,3000,2999.987811,6.920291
8,3000,3000,2999.987811,7.378386
8,3000,3000,2999.987811,7.320364
8,3000,3000,2999.987811,7.356977
8,3000,3000,2999.987811,6.984501
8,3000,3000,2999.987811,7.489557
8,3000,3000,2999.987811,7.216288
8,3000,3000,2999.987811,7.343560
8,3000,3000,2999.987811,6.951700
8,3000,3000,2999.987811,4.726882
8,3000,3000,2999.987811,4.576497
8,3000,3000,2999.987811,4.703534
8,3000,3000,2999.987811,5.371112
8,3000,3000,2999.987811,4.724872
8,3000,3000,2999.987811,5.081283
8,3000,3000,2999.987811,4.833669
8,3000,3000,2999.987811,5.783919
8,3000,3000,2999.987811,7.398654
8,3000,3000,2999.987811,7.308393
8,3000,3000,2999.987811,7.195529
8,3000,3000,2999.987811,7.410749
8,3000,3000,2999.987811,7.072503
8,3000,3000,2999.987811,7.083268
8,3000,3000,2999.987811,7.348622
8,3000,3000,2999.987811,7.142053
8,3000,3000,2999.987811,7.392320
8,3000,3000,2999.987811,7.182511
16,6000,3000,5998.792969,16.445483
16,6000,3000,5998.792969,16.978872
16,6000,3000,5998.792969,8.268202
16,6000,3000,5998.792969,8.554761
16,6000,3000,5998.792969,8.214122
16,6000,3000,5998.792969,8.317687
16,6000,3000,5998.792969,8.571321
16,6000,3000,5998.792969,15.083857
16,6000,3000,5998.792969,16.743549
16,6000,3000,5998.792969,16.813517
16,6000,3000,5998.792969,16.576474
16,6000,3000,5998.792969,15.992062
16,6000,3000,5998.792969,8.709941
16,6000,3000,5998.792969,8.663121
16,6000,3000,5998.792969,10.453695
16,6000,3000,5998.792969,8.569252
16,6000,3000,5998.792969,8.505510
16,6000,3000,5998.792969,8.527710
16,6000,3000,5998.792969,12.707957
16,6000,3000,5998.792969,12.866519
16,6000,3000,5998.792969,12.848044
16,6000,3000,5998.792969,9.656916
16,6000,3000,5998.792969,8.681486
16,6000,3000,5998.792969,9.582255
16,6000,3000,5998.792969,9.690691
16,6000,3000,5998.792969,12.741462
16,6000,3000,5998.792969,16.889877
16,6000,3000,5998.792969,16.633318
16,6000,3000,5998.792969,16.849857
16,6000,3000,5998.792969,16.554561
16,6000,3000,5998.792969,16.963748
16,6000,3000,5998.792969,8.787161
16,6000,3000,5998.792969,8.709434
16,6000,3000,5998.792969,8.719338
16,6000,3000,5998.792969,15.948355
16,6000,3000,5998.792969,16.908977
16,6000,3000,5998.792969,16.484199
16,6000,3000,5998.792969,16.423694
16,6000,3000,5998.792969,16.809073
16,6000,3000,5998.792969,13.538533
16,6000,3000,5998.792969,8.552851
16,6000,3000,5998.792969,9.111417
16,6000,3000,5998.792969,12.040314
16,6000,3000,5998.792969,16.880734
16,6000,3000,5998.792969,16.650735
16,6000,3000,5998.792969,16.582897
16,6000,3000,5998.792969,16.297993
16,6000,3000,5998.792969,16.696631
16,6000,3000,5998.792969,16.720015
16,6000,3000,5998.792969,17.089724
32,6000,3000,5998.792969,6.492435
32,6000,3000,5998.792969,4.595801
32,6000,3000,5998.792969,4.780705
32,6000,3000,5998.792969,4.947079
32,6000,3000,5998.792969,4.584794
32,6000,3000,5998.792969,4.846271
32,6000,3000,5998.792969,6.291849
32,6000,3000,5998.792969,8.299807
32,6000,3000,5998.792969,8.210128
32,6000,3000,5998.792969,8.997248
32,6000,3000,5998.792969,8.193250
32,6000,3000,5998.792969,9.227596
32,6000,3000,5998.792969,7.553175
32,6000,3000,5998.792969,8.520160
32,6000,3000,5998.792969,8.547600
32,6000,3000,5998.792969,8.490380
32,6000,3000,5998.792969,8.502216
32,6000,3000,5998.792969,8.578725
32,6000,3000,5998.792969,4.660451
32,6000,3000,5998.792969,4.733222
32,6000,3000,5998.792969,4.745854
32,6000,3000,5998.792969,4.929907
32,6000,3000,5998.792969,4.957503
32,6000,3000,5998.792969,4.679166
32,6000,3000,5998.792969,5.430239
32,6000,3000,5998.792969,8.362404
32,6000,3000,5998.792969,8.319603
32,6000,3000,5998.792969,8.684719
32,6000,3000,5998.792969,8.066059
32,6000,3000,5998.792969,8.622662
32,6000,3000,5998.792969,8.560131
32,6000,3000,5998.792969,7.984985
32,6000,3000,5998.792969,8.361984
32,6000,3000,5998.792969,8.242677
32,6000,3000,5998.792969,8.531585
32,6000,3000,5998.792969,5.413783
32,6000,3000,5998.792969,5.457142
32,6000,3000,5998.792969,5.314783
32,6000,3000,5998.792969,5.361157
32,6000,3000,5998.792969,5.282031
32,6000,3000,5998.792969,7.358649
32,6000,3000,5998.792969,8.660797
32,6000,3000,5998.792969,8.664374
32,6000,3000,5998.792969,8.310518
32,6000,3000,5998.792969,8.033894
32,6000,3000,5998.792969,8.463330
32,6000,3000,5998.792969,8.086240
32,6000,3000,5998.792969,8.328628
32,6000,3000,5998.792969,8.752550
32,6000,3000,5998.792969,8.333243
64,12000,3000,11998.917641,25.806769
64,12000,3000,11998.917641,26.886097
64,12000,3000,11998.917641,25.862286
64,12000,3000,11998.917641,26.900874
64,12000,3000,11998.917641,26.247791
64,12000,3000,11998.917641,28.655602
64,12000,3000,11998.917641,28.011403
64,12000,3000,11998.917641,31.222840
64,12000,3000,11998.917641,29.561353
64,12000,3000,11998.917641,33.475149
64,12000,3000,11998.917641,28.177967
64,12000,3000,11998.917641,29.273801
64,12000,3000,11998.917641,29.118697
64,12000,3000,11998.917641,29.791105
64,12000,3000,11998.917641,26.364790
64,12000,3000,11998.917641,28.734743
64,12000,3000,11998.917641,31.148949
64,12000,3000,11998.917641,30.404960
64,12000,3000,11998.917641,22.985592
64,12000,3000,11998.917641,30.977786
64,12000,3000,11998.917641,26.517975
64,12000,3000,11998.917641,28.097299
64,12000,3000,11998.917641,28.290054
64,12000,3000,11998.917641,33.492259
64,12000,3000,11998.917641,27.575315
64,12000,3000,11998.917641,31.307867
64,12000,3000,11998.917641,26.735859
64,12000,3000,11998.917641,28.602776
64,12000,3000,11998.917641,26.222600
64,12000,3000,11998.917641,27.094072
64,12000,3000,11998.917641,30.101393
64,12000,3000,11998.917641,26.403856
64,12000,3000,11998.917641,27.642007
64,12000,3000,11998.917641,23.450401
64,12000,3000,11998.917641,26.687261
64,12000,3000,11998.917641,34.327295
64,12000,3000,11998.917641,33.132071
64,12000,3000,11998.917641,24.980524
64,12000,3000,11998.917641,29.840694
64,12000,3000,11998.917641,26.476442
64,12000,3000,11998.917641,30.572486
64,12000,3000,11998.917641,29.116294
64,12000,3000,11998.917641,24.258854
64,12000,3000,11998.917641,27.187467
64,12000,3000,11998.917641,27.031764
64,12000,3000,11998.917641,31.862085
64,12000,3000,11998.917641,30.912886
64,12000,3000,11998.917641,29.481946
64,12000,3000,11998.917641,27.148046
64,12000,3000,11998.917641,27.265628
